text,tokens,ner_tags
"Rishi Kakdia, an Indian national residing in Ajram, holds passport number D7160809, has an email address indianindian618@gmail.com and his bank IFSC code is SBIN0018425.","['Rishi', 'Kakdia', ',', 'an', 'Indian', 'national', 'residing', 'in', 'Ajram', ',', 'holds', 'passport', 'number', 'D7160809', ',', 'has', 'an', 'email', 'address', 'indianindian618@gmail.com', 'and', 'his', 'bank', 'IFSC', 'code', 'is', 'SBIN0018425', '.']","['B-NAME', 'I-NAME', 'O', 'O', 'B-NATIONALITY', 'I-NATIONALITY', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'B-PASSPORT', 'O', 'O', 'O', 'O', 'O', 'B-EMAIL', 'O', 'O', 'O', 'O', 'O', 'O', 'B-BANKIFSC', 'O']"
"The Indian passport holder, Rajesh Kumar, whose voter ID is EYI3994441, possesses a bank account number 7817598097202 and his phone number is 71042 87467.","['The', 'Indian', 'passport', 'holder', ',', 'Rajesh', 'Kumar', ',', 'whose', 'voter', 'ID', 'is', 'EYI3994441', ',', 'possesses', 'a', 'bank', 'account', 'number', '7817598097202', 'and', 'his', 'phone', 'number', 'is', '71042', '87467', '.']","['O', 'B-NATIONALITY', 'O', 'O', 'O', 'B-NAME', 'I-NAME', 'O', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'O', 'O', 'B-PHONE', 'I-PHONE', 'O']"
"Mr. Akash Kumar, a Male resident of Akahal, holds an Indian passport S21 96407, and his bank account 14305222261918 uses IFSC code KARB0659251.","['Mr.', 'Akash', 'Kumar', ',', 'a', 'Male', 'resident', 'of', 'Akal', ',', 'holds', 'an', 'Indian', 'passport', 'S21', '96407', ',', 'and', 'his', 'bank', 'account', '14305222261918', 'uses', 'IFSC', 'code', 'KARB0659251']","['O', 'B-NAME', 'I-NAME', 'O', 'O', 'B-GENDER', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'B-NATIONALITY', 'O', 'B-PASSPORT', 'I-PASSPORT', 'O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'B-BANKIFSC']"
"The passport L6629586 holder, whose voter ID is JEB1333621, resides in Akajhiri and has an ATM card number 43280870784421023 linked to the bank IFSC code IDIB0452758, and his IP address is 202.122.58.135.","['The', 'passport', 'L6629586', 'holder', ',', 'whose', 'voter', 'ID', 'is', 'JEB1333621', ',', 'resides', 'in', 'Akajhiri', 'and', 'has', 'an', 'ATM', 'card', 'number', '43280870784421023', 'linked', 'to', 'the', 'bank', 'IFSC', 'code', 'IDIB0452758', ',', 'and', 'his', 'IP', 'address', 'is', '202.122.58.135', '.']","['O', 'O', 'B-PASSPORT', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-BANKIFSC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O']"
"Mr. Karan, a male resident of Mumbai, holds passport number C23 83116 and has voter ID number OLA7278322; his PAN is RBMUO9654R and his ATM card number is 40001624137651933.","['Mr.', 'Karan', ',', 'a', 'male', 'resident', 'of', 'Mumbai', ',', 'holds', 'passport', 'number', 'C23', '83116', 'and', 'has', 'voter', 'ID', 'number', 'OLA7278322', ';', 'his', 'PAN', 'is', 'RBMUO9654R', 'and', 'his', 'ATM', 'card', 'number', 'is', '40001624137651933']","['O', 'B-NAME', 'O', 'O', 'B-GENDER', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'B-PASSPORT', 'I-PASSPORT', 'O', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'B-PAN', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDNUMBER']"
"The passport application of Mr. Rohan, a male resident of Akalkot, includes his email barjrajshivani588@moneyhop.co, phone number +91 96738 85366, and bank account 19432697116.","['The', 'passport', 'application', 'of', 'Mr.', 'Rohan', ',', 'a', 'male', 'resident', 'of', 'Akalkot', ',', 'includes', 'his', 'email', 'barjrajshivani588@moneyhop.co', ',', 'phone', 'number', '+91', '96738', '85366', ',', 'and', 'bank', 'account', '19432697116', '.']","['O', 'O', 'O', 'O', 'O', 'B-NAME', 'O', 'O', 'B-GENDER', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'B-EMAIL', 'O', 'O', 'O', 'B-PHONE', 'I-PHONE', 'I-PHONE', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O']"
"The voter with ID YOH4570297, Mr. Ankit, residing in Bangalore, possesses an email address mf511@whizlabs.com and his Aadhar number is 638386964706.","['The', 'voter', 'with', 'ID', 'YOH4570297', ',', 'Mr.', 'Ankit', ',', 'residing', 'in', 'Bangalore', ',', 'possesses', 'an', 'email', 'address', 'mf511@whizlabs.com', 'and', 'his', 'Aadhar', 'number', 'is', '638386964706']","['O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'B-NAME', 'O', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'O', 'B-EMAIL', 'O', 'O', 'O', 'O', 'O', 'B-AADHAR']"
"The passport application of Nikhil, a resident of Akaltara, has been processed; his passport number is C24 76494, his Aadhar number is 183065722472, and his ATM card number is 50812695439822867. His IP address 211.34.108.22 was recorded during the application process.","['The', 'passport', 'application', 'of', 'Nikhil', ',', 'a', 'resident', 'of', 'Akaltara', ',', 'has', 'been', 'processed', ';', 'his', 'passport', 'number', 'is', 'C24', '76494', ',', 'his', 'Aadhar', 'number', 'is', '183065722472', ',', 'and', 'his', 'ATM', 'card', 'number', 'is', '50812695439822867', '.', 'His', 'IP', 'address', '211.34.108.22', 'was', 'recorded', 'during', 'the', 'application', 'process', '.']","['O', 'O', 'O', 'O', 'B-NAME', 'O', 'O', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PASSPORT', 'I-PASSPORT', 'O', 'O', 'O', 'O', 'O', 'B-AADHAR', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Raman, a male resident of Akapur, possesses Aadhar number 528608329159, driving license JK-3520052063189, and ATM card 55210076129109336, his IP address being 253.162.91.100.","['Raman', ',', 'a', 'male', 'resident', 'of', 'Akapur', ',', 'possesses', 'Aadhar', 'number', '528608329159', ',', 'driving', 'license', 'JK-3520052063189', ',', 'and', 'ATM', 'card', '55210076129109336', ',', 'his', 'IP', 'address', 'being', '253.162.91.100']","['B-NAME', 'O', 'O', 'B-GENDER', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'B-AADHAR', 'O', 'O', 'O', 'B-LICENSE', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O', 'O', 'O', 'O', 'O', 'B-IP']"
"The Indian citizen, residing in Akaram, holds passport P58 56217, voter ID HFL1434312, and has a bank account 5254771172183, his IP address being 253.210.148.71.","['The', 'Indian', 'citizen', ',', 'residing', 'in', 'Akaram', ',', 'holds', 'passport', 'P58', '56217', ',', 'voter', 'ID', 'HFL1434312', ',', 'and', 'has', 'a', 'bank', 'account', '5254771172183', ',', 'his', 'IP', 'address', 'being', '253.210.148.71', '.']","['O', 'B-NATIONALITY', 'O', 'O', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'B-PASSPORT', 'I-PASSPORT', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'B-IP', 'O', 'O', 'B-IP', 'O']"
"Passport holder Abhijeet, an Indian national residing in Akarpati, has a voter ID DVV8837465, and bank account number 78418356203522 with CVV 544.","['Passport', 'holder', 'Abhijeet', ',', 'an', 'Indian', 'national', 'residing', 'in', 'Akarpati', ',', 'has', 'a', 'voter', 'ID', 'DVV8837465', ',', 'and', 'bank', 'account', 'number', '78418356203522', 'with', 'CVV', '544', '.']","['O', 'O', 'B-NAME', 'O', 'O', 'B-NATIONALITY', 'I-NATIONALITY', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'B-CVV', 'O']"
"Ms. Anshu's voter ID, QVW5404218, is linked to her bank account, 2764021259001, and her passport, U2936592, confirms her identity.","['Ms.', 'Anshu', ""'s"", 'voter', 'ID', ',', 'QVW5404218', ',', 'is', 'linked', 'to', 'her', 'bank', 'account', ',', '2764021259001', ',', 'and', 'her', 'passport', ',', 'U2936592', ',', 'confirms', 'her', 'identity', '.']","['O', 'B-NAME', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'O', 'O', 'B-PASSPORT', 'O', 'O', 'O', 'O', 'O']"
"Sahil's passport, Q3762086, and voter ID, DFR7232717, are verified; his PAN, XVGSU6889Y, is also confirmed and his contact number is +91 8272296809.","['Sahil', ""'s"", 'passport', ',', 'Q3762086', ',', 'and', 'voter', 'ID', ',', 'DFR7232717', ',', 'are', 'verified', ';', 'his', 'PAN', ',', 'XVGSU6889Y', ',', 'is', 'also', 'confirmed', 'and', 'his', 'contact', 'number', 'is', '+91', '8272296809', '.']","['B-NAME', 'O', 'O', 'O', 'B-PASSPORT', 'O', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PAN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PHONE', 'I-PHONE', 'O']"
"Akbarpur Aunchha resident Aditya Som, an Indian national, has a passport number L18 85496, email mf4@jigsawacademy.com, and bank account 403953515700 with ICIC0036129 IFSC code; his phone number is 919725190306 and PAN GESTS7238L.","['Akbarpur', 'Aunchha', 'resident', 'Aditya', 'Som', ',', 'an', 'Indian', 'national', ',', 'has', 'a', 'passport', 'number', 'L18', '85496', ',', 'email', 'mf4@jigsawacademy.com', ',', 'and', 'bank', 'account', '403953515700', 'with', 'ICIC0036129', 'IFSC', 'code', ';', 'his', 'phone', 'number', 'is', '919725190306', 'and', 'PAN', 'GESTS7238L', '.']","['B-CITY', 'I-CITY', 'O', 'B-NAME', 'I-NAME', 'O', 'O', 'B-NATIONALITY', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PASSPORT', 'I-PASSPORT', 'O', 'O', 'B-EMAIL', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'B-BANKIFSC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PHONE', 'O', 'O', 'B-PAN', 'O']"
"The passport number U4267565 belongs to Ms. Shivani Barjraj, a resident of Akera city, whose voter ID is NQZ9337653 and bank account number is 69310409768983 with IFSC code AXIS0654938.","['The', 'passport', 'number', 'U4267565', 'belongs', 'to', 'Ms.', 'Shivani', 'Barjraj', ',', 'a', 'resident', 'of', 'Akera', 'city', ',', 'whose', 'voter', 'ID', 'is', 'NQZ9337653', 'and', 'bank', 'account', 'number', 'is', '69310409768983', 'with', 'IFSC', 'code', 'AXIS0654938']","['O', 'O', 'O', 'B-PASSPORT', 'O', 'O', 'O', 'B-NAME', 'I-NAME', 'O', 'O', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'B-BANKIFSC']"
"Raja Kumar, a male Indian national residing in Akera Chhota, possesses voter ID XEW3847294, bank IFSC code SBIN0834154, and ATM card 40001672483930328, his contact number is +91 7257515976 and his IP address is 116.175.134.23.","['Raja', 'Kumar', ',', 'a', 'male', 'Indian', 'national', 'residing', 'in', 'Akera', 'Chhota', ',', 'possesses', 'voter', 'ID', 'XEW3847294', ',', 'bank', 'IFSC', 'code', 'SBIN0834154', ',', 'and', 'ATM', 'card', '40001672483930328', ',', 'his', 'contact', 'number', 'is', '+91', '7257515976', 'and', 'his', 'IP', 'address', 'is', '116.175.134.23', '.']","['B-NAME', 'I-NAME', 'O', 'O', 'B-GENDER', 'B-NATIONALITY', 'I-NATIONALITY', 'O', 'O', 'B-CITY', 'I-CITY', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'B-BANKIFSC', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O', 'O', 'O', 'O', 'O', 'B-PHONE', 'I-PHONE', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O']"
"Indian national Rajesh Kumar, a male born on 15/01/1976, holds passport Y7953281, and his bank account number is 24865352836602 with ATM card number 40265353528366023 and CVV 573.","['Indian', 'national', 'Rajesh', 'Kumar', ',', 'a', 'male', 'born', 'on', '15/01/1976', ',', 'holds', 'passport', 'Y7953281', ',', 'and', 'his', 'bank', 'account', 'number', 'is', '24865352836602', 'with', 'ATM', 'card', 'number', '40265353528366023', 'and', 'CVV', '573', '.']","['B-NATIONALITY', 'I-NATIONALITY', 'B-NAME', 'I-NAME', 'O', 'O', 'B-GENDER', 'O', 'O', 'B-DOB', 'O', 'O', 'O', 'B-PASSPORT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O', 'O', 'B-CVV', 'O']"
"The Indian national's passport, D47 56878, was used to verify his voter ID, JXA9059476, during a login from IP address 46.34.70.59.","['The', 'Indian', ""national's"", 'passport', ',', 'D47', '56878', ',', 'was', 'used', 'to', 'verify', 'his', 'voter', 'ID', ',', 'JXA9059476', ',', 'during', 'a', 'login', 'from', 'IP', 'address', '46.34.70.59']","['O', 'B-NATIONALITY', 'O', 'O', 'O', 'B-PASSPORT', 'I-PASSPORT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-IP']"
"Shankar Kumar, an Indian national, holds Aadhaar number 916931656552, PAN VHFWQ5871U, and voter ID NXT3478446, and his driving license number is PY60 20155184104.","['Shankar', 'Kumar', ',', 'an', 'Indian', 'national', ',', 'holds', 'Aadhaar', 'number', '916931656552', ',', 'PAN', 'VHFWQ5871U', ',', 'and', 'voter', 'ID', 'NXT3478446', ',', 'and', 'his', 'driving', 'license', 'number', 'is', 'PY60', '20155184104', '.']","['B-NAME', 'I-NAME', 'O', 'O', 'B-NATIONALITY', 'O', 'O', 'O', 'O', 'O', 'B-AADHAR', 'O', 'O', 'B-PAN', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LICENSE', 'I-LICENSE', 'O']"
"The passport application of Mr. Rohan Sharma, a male citizen residing in Akhipur, includes his passport number D22 59135, his email mf400@infonativesolutions.com, and his phone number 91 7302455531.","['The', 'passport', 'application', 'of', 'Mr.', 'Rohan', 'Sharma', ',', 'a', 'male', 'citizen', 'residing', 'in', 'Akhipur', ',', 'includes', 'his', 'passport', 'number', 'D22', '59135', ',', 'his', 'email', 'mf400@infonativesolutions.com', ',', 'and', 'his', 'phone', 'number', '91', '7302455531', '.']","['O', 'O', 'O', 'O', 'O', 'B-NAME', 'I-NAME', 'O', 'O', 'B-GENDER', 'O', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'O', 'B-PASSPORT', 'I-PASSPORT', 'O', 'O', 'O', 'B-EMAIL', 'O', 'O', 'O', 'O', 'O', 'B-PHONE', 'I-PHONE', 'O']"
"Mr. Rajesh Kumar, a Male, born on 31-08-1962, residing in Akhli, holds Aadhar number 518040206428, PAN YIZST8877A, Voter ID EQH6751694, and Driving License MP-6720174397068, with Bank Account 8204417330628 and ATM card ending in 6281, CVV 526.","['Mr.', 'Rajesh', 'Kumar', ',', 'a', 'Male', ',', 'born', 'on', '31-08-1962', ',', 'residing', 'in', 'Akhli', ',', 'holds', 'Aadhar', 'number', '518040206428', ',', 'PAN', 'YIZST8877A', ',', 'Voter', 'ID', 'EQH6751694', ',', 'and', 'Driving', 'License', 'MP-6720174397068', ',', 'with', 'Bank', 'Account', '8204417330628', 'and', 'ATM', 'card', 'ending', 'in', '6281', ',', 'CVV', '526', '.']","['O', 'B-NAME', 'I-NAME', 'O', 'O', 'B-GENDER', 'O', 'O', 'O', 'B-DOB', 'O', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'B-AADHAR', 'O', 'O', 'B-PAN', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'B-LICENSE', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O', 'O', 'B-CVV', 'O']"
"The passport application of Mr. Rohan Sharma, a Male, born on 28-11-2018, with voter ID number KZZ7583414, shows his driving license AS50 20079468330 and bank account 82269128637114 linked to ATM card number 55210091286371140 and CVV 159, along with IP address 85.13.57.16.","['The', 'passport', 'application', 'of', 'Mr.', 'Rohan', 'Sharma', ',', 'a', 'Male', ',', 'born', 'on', '28-11-2018', ',', 'with', 'voter', 'ID', 'number', 'KZZ7583414', ',', 'shows', 'his', 'driving', 'license', 'AS50', '20079468330', 'and', 'bank', 'account', '82269128637114', 'linked', 'to', 'ATM', 'card', 'number', '55210091286371140', 'and', 'CVV', '159', ',', 'along', 'with', 'IP', 'address', '85.13.57.16', '.']","['O', 'O', 'O', 'O', 'O', 'B-NAME', 'I-NAME', 'O', 'O', 'B-GENDER', 'O', 'O', 'O', 'B-DOB', 'O', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'O', 'B-LICENSE', 'I-LICENSE', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O', 'O', 'B-CVV', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O']"
"Kayamuddin, a male Indian national residing in Akhori, possesses passport number E2882737, voter ID MOW2346541, and bank account 517507436912.","['Kayamuddin', ',', 'a', 'male', 'Indian', 'national', 'residing', 'in', 'Akhori', ',', 'possesses', 'passport', 'number', 'E2882737', ',', 'voter', 'ID', 'MOW2346541', ',', 'and', 'bank', 'account', '517507436912']","['B-NAME', 'O', 'O', 'B-GENDER', 'B-NATIONALITY', 'I-NATIONALITY', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'B-PASSPORT', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER']"
"Mr. Rohan Sharma, a male resident of Akhrena, holds passport R1630601, aadhar 197873139215, and bank account 64043841971003 with IFSC code PNB0915756.","['Mr.', 'Rohan', 'Sharma', ',', 'a', 'male', 'resident', 'of', 'Akhrena', ',', 'holds', 'passport', 'R1630601', ',', 'aadhar', '197873139215', ',', 'and', 'bank', 'account', '64043841971003', 'with', 'IFSC', 'code', 'PNB0915756', '.']","['O', 'B-NAME', 'I-NAME', 'O', 'O', 'B-GENDER', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'B-PASSPORT', 'O', 'O', 'B-AADHAR', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'B-BANKIFSC', 'O']"
"The Indian citizen, whose voter ID is RRS3292167 and driving license number is JK37 20058950413, uses atm card 40265359325474480 and email mf325@beyoung.in.","['The', 'Indian', 'citizen', ',', 'whose', 'voter', 'ID', 'is', 'RRS3292167', 'and', 'driving', 'license', 'number', 'is', 'JK37', '20058950413', ',', 'uses', 'atm', 'card', '40265359325474480', 'and', 'email', 'mf325@beyoung.in', '.']","['O', 'B-NATIONALITY', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'O', 'B-LICENSE', 'I-LICENSE', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O', 'O', 'B-EMAIL', 'O']"
"Ms.Anjali Kumari, residing in Akividu, possesses passport number L9292501, voter ID LNK5445071, and her email is indianindian94@condorinblu.com.","['Ms.', 'Anjali', 'Kumari', ',', 'residing', 'in', 'Akividu', ',', 'possesses', 'passport', 'number', 'L9292501', ',', 'voter', 'ID', 'LNK5445071', ',', 'and', 'her', 'email', 'is', 'indianindian94@condorinblu.com', '.']","['O', 'B-NAME', 'I-NAME', 'O', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'B-PASSPORT', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'O', 'B-EMAIL', 'O']"
"The passport application of Mr. Rajesh, a Male, born on 10/10/1979, residing in Akkammapettai, includes his Voter ID number HGM8823131 and Aadhar number 945904311133.","['The', 'passport', 'application', 'of', 'Mr.', 'Rajesh', ',', 'a', 'Male', ',', 'born', 'on', '10/10/1979', ',', 'residing', 'in', 'Akkammapettai', ',', 'includes', 'his', 'Voter', 'ID', 'number', 'HGM8823131', 'and', 'Aadhar', 'number', '945904311133', '.']","['O', 'O', 'O', 'O', 'O', 'B-NAME', 'O', 'O', 'B-GENDER', 'O', 'O', 'O', 'B-DOB', 'O', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'B-AADHAR', 'O']"
"The Indian citizen, whose email is indianindian497@wiggles.in, has an Aadhar number 816656733258, a phone number 93576 05098, and a bank account 6192010663609 with IFSC code KARB0664650.","['The', 'Indian', 'citizen', ',', 'whose', 'email', 'is', 'indianindian497@wiggles.in', ',', 'has', 'an', 'Aadhar', 'number', '816656733258', ',', 'a', 'phone', 'number', '93576', '05098', ',', 'and', 'a', 'bank', 'account', '6192010663609', 'with', 'IFSC', 'code', 'KARB0664650', '.']","['O', 'B-NATIONALITY', 'O', 'O', 'O', 'O', 'O', 'B-EMAIL', 'O', 'O', 'O', 'O', 'O', 'B-AADHAR', 'O', 'O', 'O', 'O', 'B-PHONE', 'I-PHONE', 'O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'B-BANKIFSC', 'O']"
"Indian national Rajesh Kumar, residing in Mumbai, holds passport number N1739185, has email address rajeshkumar1987@rediffmail.com and his mobile number is +919876543210.","['Indian', 'national', 'Rajesh', 'Kumar', ',', 'residing', 'in', 'Mumbai', ',', 'holds', 'passport', 'number', 'N1739185', ',', 'has', 'email', 'address', 'rajeshkumar1987@rediffmail.com', 'and', 'his', 'mobile', 'number', 'is', '+919876543210']","['B-NATIONALITY', 'I-NATIONALITY', 'B-NAME', 'I-NAME', 'O', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'B-PASSPORT', 'O', 'O', 'O', 'O', 'B-EMAIL', 'O', 'O', 'O', 'O', 'O', 'B-PHONE']"
"The Indian passport holder, Rajesh Kumar, whose voter ID is IEK3037673 and who resides in Akkivaram, has an email address mf641@technoworld.in.","['The', 'Indian', 'passport', 'holder', ',', 'Rajesh', 'Kumar', ',', 'whose', 'voter', 'ID', 'is', 'IEK3037673', 'and', 'who', 'resides', 'in', 'Akkivaram', ',', 'has', 'an', 'email', 'address', 'mf641@technoworld.in']","['O', 'B-NATIONALITY', 'O', 'O', 'O', 'B-NAME', 'I-NAME', 'O', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'O', 'B-EMAIL']"
"The resident of Akkuvaram, satender, whose email is mf266@codekaroyaaro.com, has a PAN number NUXDF6871W and his voter id number is LXN3448769.","['The', 'resident', 'of', 'Akkuvaram', ',', 'satender', ',', 'whose', 'email', 'is', 'mf266@codekaroyaaro.com', ',', 'has', 'a', 'PAN', 'number', 'NUXDF6871W', 'and', 'his', 'voter', 'id', 'number', 'is', 'LXN3448769', '.']","['O', 'O', 'O', 'B-CITY', 'O', 'B-NAME', 'O', 'O', 'O', 'O', 'B-EMAIL', 'O', 'O', 'O', 'O', 'O', 'B-PAN', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VOTER', 'O']"
"The passport application of Ms. Priya Sharma, residing in Akla, with email mf548@fno.co, includes Aadhar number 929870521945 and Voter ID CKE9490779, and ATM card number 55210016048413740, was processed from IP address 119.11.239.129.","['The', 'passport', 'application', 'of', 'Ms.', 'Priya', 'Sharma', ',', 'residing', 'in', 'Akla', ',', 'with', 'email', 'mf548@fno.co', ',', 'includes', 'Aadhar', 'number', '929870521945', 'and', 'Voter', 'ID', 'CKE9490779', ',', 'and', 'ATM', 'card', 'number', '55210016048413740', ',', 'was', 'processed', 'from', 'IP', 'address', '119.11.239.129', '.']","['O', 'O', 'O', 'O', 'O', 'B-NAME', 'I-NAME', 'O', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'B-EMAIL', 'O', 'O', 'O', 'O', 'B-AADHAR', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O']"
"Mr. Rohan Sharma, residing in Aklera, holds an Indian passport G2106278, uses email indianindian219@jigsawacademy.com, and his bank account 789237146991 is linked to IFSC code PNB0405787.","['Mr.', 'Rohan', 'Sharma', ',', 'residing', 'in', 'Aklera', ',', 'holds', 'an', 'Indian', 'passport', 'G2106278', ',', 'uses', 'email', 'indianindian219@jigsawacademy.com', ',', 'and', 'his', 'bank', 'account', '789237146991', 'is', 'linked', 'to', 'IFSC', 'code', 'PNB0405787', '.']","['O', 'B-NAME', 'I-NAME', 'O', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'B-NATIONALITY', 'O', 'B-PASSPORT', 'O', 'O', 'O', 'B-EMAIL', 'O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'O', 'O', 'B-BANKIFSC', 'O']"
